"Timestamp","TZ","SWC_1_1_1","TS_1_1_1","SWC_2_1_1","TS_2_1_1","SWC_3_1_1","TS_3_1_1","SWC_4_1_1","TS_4_1_1","SWC_5_1_1","TS_5_1_1","G_1_1_1","G_2_1_1","G_3_1_1","G_4_1_1","G_5_1_1","G_6_1_1","G_7_1_1","G_8_1_1","G_9_1_1","G_10_1_1"
2025/07/28 14:30:00.979,n,5.9,17.7,5.1,17.8,8.6,18.2,12.3,18.2,5.4,18.1,13.17656,10.727448,11.855296,4.577718,13.704486,14.967792,12.8699,-48.27032,-278.5784,-399.70148
2025/07/28 15:00:00.990,n,5.7,17.7,5.1,17.8,8.7,18.2,12.4,18.2,5.3,18.1,9.808042,7.613188,9.428648,-0.908241,10.627194,12.193122,9.50931,-75.390896,-326.54462,-452.424
2025/07/28 15:30:00.970,n,5.7,17.7,5.1,17.8,8.6,18.2,12.5,18.1,5.3,18.1,8.971488,7.048935,7.539898,-11.329022,9.50931,9.9713,7.824828,-110.81892,-413.0158,-580.03344
2025/07/28 16:00:00.979,n,5.7,17.7,5.1,17.7,8.6,18.1,12.3,18.1,5.3,18.1,6.999063,4.498203,5.370787,-6.98703,6.982587,7.468907,5.014805,-101.38442,-351.4044,-487.79488
2025/07/28 16:30:00.981,n,5.7,17.7,5.1,17.7,8.6,18,12.2,18,5.3,18.1,9.508844,7.018138,7.783485,1.957597,9.48646,9.668098,7.518678,-99.984272,-329.10428,-452.44712
2025/07/28 17:00:00.979,n,5.7,17.7,5.1,17.7,8.6,18,12.5,18,5.3,18,7.812712,6.732147,6.69893,-11.076274,8.636562,8.826384,6.952079,-88.270856,-322.60874,-456.73096
2025/07/28 17:30:00.977,n,5.8,17.6,5.1,17.6,8.5,17.9,12.2,18,5.2,18,6.684515,5.039387,5.348768,-5.565891,6.393137,7.173289,4.991954,-101.12762,-356.79288,-511.52256
2025/07/28 18:00:00.984,n,5.6,17.6,5.1,17.6,8.6,17.9,12.4,17.9,5.3,17.9,5.287701,4.745667,2.914052,-13.389372,5.834195,4.10217,2.457574,-123.13888,-397.77232,-637.38896
2025/07/28 18:30:00.983,n,5.7,17.5,5.1,17.5,8.5,17.8,12.1,17.8,5.3,17.9,5.857075,3.92006,4.280352,-19.458786,4.442105,5.225878,3.599863,-101.11838,-373.7336,-566.35136
2025/07/28 19:00:00.975,n,5.6,17.4,5.1,17.4,8.5,17.7,12.1,17.7,5.3,17.8,5.594453,4.21209,4.566478,-14.810634,5.022342,4.693408,3.613502,-86.256648,-360.99792,-584.3484
2025/07/28 19:30:00.990,n,5.6,17.4,5.1,17.3,8.6,17.6,12.1,17.6,5.2,17.7,5.305569,4.779121,4.023162,-12.778902,5.00978,4.13499,3.041998,-79.977136,-348.84968,-590.07808
2025/07/28 20:00:00.972,n,5.6,17.3,5,17.3,8.6,17.5,12.2,17.5,5.3,17.6,3.911632,3.939505,3.221734,-20.883626,4.461366,4.137834,3.343482,-57.986288,-308.44388,-573.79964
2025/07/28 20:30:00.978,n,5.6,17.2,5,17.2,8.5,17.4,12.2,17.4,5.3,17.5,2.472247,2.489863,1.572421,-26.414114,2.190784,1.889117,1.3562,-57.14276,-292.64358,-569.80664
2025/07/28 21:00:00.978,n,5.6,17.1,5.1,17.1,8.5,17.3,12.2,17.3,5.2,17.5,3.346455,3.934553,3.217008,-15.962496,2.787292,3.306429,2.503993,-58.839056,-281.60574,-563.22272
2025/07/28 21:30:00.972,n,5.5,17,5.1,17,8.5,17.2,12.1,17.2,5.3,17.4,4.197519,4.227429,3.216201,-11.913464,3.896682,3.025028,2.495499,-63.413272,-275.6876,-566.3842
2025/07/28 22:00:00.982,n,5.6,16.9,5.1,17,8.5,17.1,12,17.2,5.2,17.3,1.373191,2.240949,1.04709,-23.210536,1.645601,0.522635,0.811016,-57.992124,-248.30646,-541.812
2025/07/28 22:30:00.972,n,5.6,16.8,5.1,16.9,8.5,17.1,12.4,17.1,5.3,17.2,3.917148,4.517043,3.227037,-19.149048,3.348986,3.036165,2.790044,-65.688528,-245.75076,-540.08092
2025/07/28 23:00:00.982,n,5.7,16.8,5,16.8,8.6,17,12,17,5.4,17.2,3.91499,5.079122,4.036534,-15.09348,4.464716,3.868163,3.630131,-50.267276,-218.94062,-523.79204
2025/07/28 23:30:00.972,n,5.5,16.700002,5.1,16.8,8.5,16.9,11.9,16.9,5.2,17.1,1.666272,2.814381,1.867423,-29.003644,1.37905,0.804628,1.37905,-45.989472,-202.31362,-503.2326
2025/07/29 00:00:00.988,n,5.7,16.6,5.1,16.700002,8.6,16.8,12.2,16.8,5.2,17,-0.306153,0.53418,-0.559916,-24.645862,-0.305432,-1.417193,-1.430973,-59.981788,-209.35492,-511.51372
